LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
388	2	The mystery remains a mystery because	Cloisterham Cathedral doesn't exist 	the suspect died before being tried	the trial was inconclusive	Dickens never finished the story			4	1	2002-11-06 08:36:50	1	2003-02-24 16:12:41
388	3	The second paragraph of this article serves lo	raise some unanswered questions about the novel	introduce some of the novel's central characters	suggest some supposed motives for the crime	Both A and B			4	1	2002-11-06 08:36:50	1	2003-02-24 16:12:41
388	4	The article implies that we don't even know for sure that	Dickens wrote the novel	Jasper was Drood's uncle	Drood was murdered	Chesterton was a writer			3	1	2002-11-06 08:36:50	1	2003-02-24 16:12:41
388	5	The article implies that the novel's most probable villain is	George Bernard Shaw	Dick Datchery	John Jasper	Rosa Budd			3	1	2002-11-06 08:36:50	1	2003-02-24 16:12:41
388	6	Chesterton's action suggests that he	disagreed with the jury's verdict	knew Datchery was really Drood	had spoken with Dickens	believed Jasper to be guilty			1	1	2002-11-06 08:36:50	1	2003-02-25 22:15:36
388	7	None of the proposed solutions to the mystery is really satisfactory because	none of them explains Datchery's identity	the story is unlike Dickens's other mysteries	no one knows what Dickens intended	Both B and C			3	1	2002-11-06 08:36:50	1	2003-02-24 16:12:42
388	8	The anecdote at the end of the article suggests that Dickens	was employed as a detective	may not have known the solution himself	didn't really write the novel	was buried in Cloisterham Cathedral			2	1	2002-11-06 08:36:50	1	2003-02-24 16:12:42
389	1	The article suggests that trained dogs are useful because of their ability to	follow the tracks of a victim	get the scent of a buried person	dig deeply in snow	All of the above			2	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	2	According to the article, the basic obstacle in avalanche searches is the	weight of snow piled over the victim	variation in the depth of snow	insulating quality of snow	limitations on length of the metal rods			3	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	3	The enigma that puzzles the author is that sounds travel	down through snow, but not up	up through snow, but not down	horizontally through snow, but not vertically	None of the above			1	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	4	One drawback given for the device called the magnetometer is that	every skier would have lo wear a magnet	the device was costly	the device failed lo find a car swept off a highway	the effectiveness of the device depended on the depth of snow			2	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	5	The designer of a more recent device was	Dr. Lawton	Dr. Cornell	Ed LaChapelle	The article does not say.			1	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	6	The description of the 1968 device does not indicate the	size of the device	nature of its signal	range of the device in snow	kind of equipment able lo receive the signal			3	1	2002-11-06 08:36:50	1	2003-02-24 16:22:12
389	7	The device is said to be promising as equipment for	mountaineers	professionals in avalanche areas	every skier in an avalanche area	motorists in avalanche areas			2	1	2002-11-06 08:36:51	1	2003-02-24 16:22:12
389	8	Implied but not staled:	Survivors of avalanches have reported on the penetration of sounds.	In the majority of cases, live rescue is a matter of a few hours.	A drawback to the magnelometer was its reacting lo mineralized ground.	In avalanche areas, explosives and guns are often used to bring down an avalanche.			1	1	2002-11-06 08:36:51	1	2003-02-25 22:17:09
390	1	The distinction shared by Fortnum & Mason's and Ken Milton is that both	sell groceries and meat	are large and successful businesses	supply goods to the royal family	were founded in Elizabethan times			3	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	2	The author implies that	Fortnum & Mason's is the largest company holding a warrant	Ken Milton supplies goods for the queen's country residence 	warrants have been issued only to Milton and Fortum & Mason's	the needs of the royal family are many and varied			4	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	3	A &quot;By Appointment&quot; warrant signifies that the holder	has prepared banquets at Buckingham Palace	will be invited to the queen's country home	is regarded as an honest tradesman	is thought to be a loyal and devoted subject			3	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	4	A warrant is granted	after three years of service	in the name of an individual	for loyal and efficient service	All of the above			4	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	5	A warrant is automatically lost if the holder	sells his business	leaves the country	trades with farmers	hires more staff			1	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	6	The warrant may be withdrawn if the holder uses the royal coat-of-arms	outside his shop	for indiscreet publicity	on the products he supplies	on his letterhead			2	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	7	Most warrants are probably granted in	Britain	France	Italy	Spain			1	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
390	8	According to the article, a warrant is probably prized most because	it is considered an honor to serve the queen	the royal family requires many goods and services	displays of the royal arms on shops look attractive	only a few warrants are granted each year			1	1	2002-11-06 08:36:51	1	2003-02-24 16:26:00
391	1	February 18, 1965, was the day when	Gambia became an independent nation	Britain lost its last West African colony	Gambia celebrated New Year's Day 	Both A and B			4	1	2002-11-06 08:36:51	1	2003-02-24 16:33:25
391	2	Gambia's independence ceremony took place	at noon	in a large hall	in the capital city	None of the above 			3	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	3	Which happened last?	The British Royal Marines marched.	The band played &quot;God Save the Queen.&quot;	The people went to McCarthy' Square.	The British flag was lowered.			4	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	4	The noisiest part of the ceremony probably came when the                      	boy shouted                        	Gambian flag went up	marines saluted                       	crowd stood at attention			2	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	5	Most of the Gambians probably felt	frightened	sad	excited	surprised			3	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	6	The flag of Gambia is	red, white, and blue	red, green, and blue	red, white, and yellow	black, white, and blue			2	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	7	Compared with other African nations, Gambia     	has more natural resources	has a smaller land area	gained its independence much earlier	had a simpler independence ceremony			2	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
391	8	From this story we can conclude that in recent years many African colonies have	gained the right to rule themselves	been taken over by foreign rulers	united to form new nations	begun to fly the Union Jack			1	1	2002-11-06 08:36:51	1	2003-02-24 16:31:53
392	1	The Vikings did their exploring about	100 years ago	400 years ago	1000 years ago	2000 years ago			3	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	2	The Vikings traveled mostly	by aircraft	in ships	on foot	on horseback			2	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	3	Coastlines often helped the Vikings	discover good hunting areas	hide from their enemies	keep away from rocks	find their way			4	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	4	The Vikings used sun stones to	determine their latitude	measure the temperature	predict the coming of storms	Both A and B			1	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	5	Sun stones were used when	the night was dark	the day was clear	clouds hid the sun	no winds blew			3	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	6	Cordierite is a material that	is no longer found on earth	may have been used by the Vikings	can filter the sun's rays	Both B and C			4	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	7	Sky compasses are used in polar regions because	radar is useless at the poles	the days are so short	magnetic compasses won't work there	sun stones are no longer available			3	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
392	8	The last paragraph shows that	a principle used by the Vikings is still in use today	cordierite is composed of three different metals	the Vikings lived in what is now Scandinavia	the Vikings usually followed the lines of latitude to their destinations			1	1	2002-11-06 08:36:51	1	2003-02-24 17:27:43
393	1	The author gives no details  about the book's	time of publication	supposed author	place of printing	popularity with readers			3	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
393	2	Besides falconry, the first edition told about	hunting with hounds	angling	archery	Both B and C  			1	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
393	3	The classes of birds were listed to	their hunting abilities	their cost	the ranks of their owners	the speed of their flight			3	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
393	4	The pair heading the list was	king and peregrine	emperor and eagle	lady and merlin	yeoman and goshawk			2	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
393	5	Ranks entitled to knife-winged falcons totaled	8	9	10	11			2	1	2002-11-06 08:36:51	1	2003-02-24 17:33:38
393	6	The best hawk &quot;of a meaner kind&quot; would be listed for	a young man	the yeoman	the squire	the priest			2	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
393	7	The name of the person last in rank indicated that	he worked for the yeoman on a farm	his work was connected with the church	he did not belong to the priesthood	Both B and C			4	1	2002-11-06 08:36:51	1	2003-02-25 22:18:05
393	8	In the book, women were	given only one listing	listed as lady and prioress	listed with titles suitable to their husbands' ranks	placed last on the list			1	1	2002-11-06 08:36:51	1	2003-02-24 17:32:50
394	1	A tiki looks something like a little	beetle	rabbit	bird	person			4	1	2002-11-06 08:36:51	1	2003-02-24 17:38:58
394	2	Today the tiki stands for	fertility	luck	peace	progress			2	1	2002-11-06 08:36:51	1	2003-02-24 17:38:58
394	3	The writer's purpose in the second paragraph was to give some	historical facts about the tiki	reasons for the tiki's popularity	opinions on the ability of Maori carvers	arguments for the use of the tiki			1	1	2002-11-06 08:36:51	1	2003-02-24 17:38:58
394	4	The first tikis were worn by Maori	chiefs	women	children	dancers			2	1	2002-11-06 08:36:51	1	2003-02-24 17:38:58
394	5	Tikis were all much the same	shape	height	color	weight			1	1	2002-11-06 08:36:52	1	2003-02-24 17:38:58
394	6	Old whalebone tikis came to look like	wood	steel	greenstone	ivory			4	1	2002-11-06 08:36:52	1	2003-02-24 17:38:58
394	7	Stone tikis were	liked better than bone tikis	difficult to carve	hard and clear	All of the above			4	1	2002-11-06 08:36:52	1	2003-02-24 17:38:58
394	8	The last sentence shows that the Maori craftsmen must have been very	kind	patient	strong	old			2	1	2002-11-06 08:36:52	1	2003-02-24 17:38:58
395	1	This article is mainly about the	danger of pollution to society	difference between Britain and America	clever use of a waste product	various types of automobile fuel			3	1	2002-11-06 08:36:52	1	2003-02-25 22:18:48
395	2	First the gas is	converted	bottled	extracted	burned			3	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	3	The fuel is converted while it is in the	barnyard	shovel	extractor	car			4	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	4	The fuel is good because it doesn't	pollute the air	smell	cost much	All of the above 			4	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	5	The British aren't interested in the fuel    because it is	hard to obtain	expensive	dirty	The article does not say.			4	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	6	The Americans are interested in the fuel because it	could help solve a pollution problem	is made by a British inventor	burns very quickly	The article does not say.			1	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	7	Interested people ask Harold to send them	goats	converters	extractors	cars			2	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
395	8	The article suggests that the new fuel is used mainly by	Canadians	Americans	aircraft pilots	automobile manufacturers  			2	1	2002-11-06 08:36:52	1	2003-02-24 17:42:33
396	1	Most birds' eggs are hatched by heat from	the sun's rays	incubators	their parents' bodies	None of the above			3	1	2002-11-06 08:36:52	1	2003-02-24 17:45:52
